user_id,problem_id
jeahun00,13023
jeahun00,16234
jeahun00,1325
jeahun00,1389
jeahun00,1926
jeahun00,2178
jeahun00,2667
jeahun00,9205
jeahun00,20207
jeahun00,1012
jeahun00,1260
jeahun00,1535
jeahun00,2644
jeahun00,4358
jeahun00,11725
jeahun00,20438
jeahun00,1003
jeahun00,2606
jeahun00,7795
jeahun00,11726
jeahun00,10773
jeahun00,1316
jeahun00,4396
jeahun00,4673
jeahun00,1032
jeahun00,1110
jeahun00,1157
jeahun00,2748
jeahun00,20205
jeahun00,2750
jeahun00,2908
jeahun00,3109
jeahun00,12015
jeahun00,1516
jeahun00,2571
jeahun00,14676
jeahun00,16932
jeahun00,17616
jeahun00,20209
jeahun00,22955
jeahun00,2146
jeahun00,2573
jeahun00,4781
jeahun00,5427
jeahun00,17471
jeahun00,19538
jeahun00,23061
jeahun00,1405
jeahun00,2096
jeahun00,2110
jeahun00,2344
jeahun00,13023
jeahun00,16234
jeahun00,1325
jeahun00,1389
jeahun00,1926
jeahun00,2178
jeahun00,2667
jeahun00,9205
jeahun00,20207
jeahun00,1012
jeahun00,1260
jeahun00,1535
jeahun00,2644
jeahun00,4358
jeahun00,11725
jeahun00,20438
jeahun00,1003
jeahun00,2606
jeahun00,7795
jeahun00,11726
jeahun00,10773
jeahun00,1316
jeahun00,4396
jeahun00,4673
jeahun00,1032
jeahun00,1110
jeahun00,1157
jeahun00,2748
jeahun00,20205
jeahun00,2750
jeahun00,2908
jeahun00,10804
jeahun00,13235
jeahun00,24510
jeahun00,1547
jeahun00,16503
jeahun00,5554
jeahun00,15552
jeahun00,1000
jeahun00,1001
kimalive,3109
kimalive,12015
kimalive,1516
kimalive,2571
kimalive,14676
kimalive,16932
kimalive,17616
kimalive,20209
kimalive,22955
kimalive,2146
kimalive,2573
kimalive,4781
kimalive,5427
kimalive,17471
kimalive,19538
kimalive,23061
kimalive,1405
kimalive,2096
kimalive,2110
kimalive,2344
kimalive,13023
kimalive,16234
kimalive,1325
kimalive,1389
kimalive,1926
kimalive,2178
kimalive,2667
kimalive,9205
kimalive,20207
kimalive,1012
kimalive,1260
kimalive,1535
kimalive,2644
kimalive,4358
kimalive,11725
kimalive,20438
kimalive,1003
kimalive,2606
kimalive,7795
kimalive,11726
kimalive,10773
kimalive,1316
kimalive,4396
kimalive,4673
kimalive,1032
kimalive,1110
kimalive,1157
kimalive,2748
kimalive,20205
kimalive,2750
kimalive,2908
kimalive,3109
kimalive,12015
kimalive,1516
kimalive,2571
kimalive,14676
kimalive,16932
kimalive,17616
kimalive,20209
kimalive,22955
kimalive,2146
kimalive,2573
kimalive,4781
kimalive,5427
kimalive,17471
kimalive,19538
kimalive,23061
kimalive,1405
kimalive,2096
kimalive,2110
kimalive,2344
kimalive,13023
kimalive,16234
kimalive,1325
kimalive,1389
kimalive,1926
kimalive,2178
kimalive,2667
kimalive,9205
kimalive,20207
kimalive,1012
kimalive,1260
kimalive,1535
kimalive,2644
kimalive,4358
kimalive,11725
kimalive,20438
kimalive,1003
kimalive,2606
kimalive,7795
kimalive,11726
kimalive,10773
kimalive,1316
kimalive,4396
kimalive,4673
kimalive,1032
kimalive,1110
kimalive,1157
kimalive,2748
kimalive,20205
kimalive,2750
kimalive,2908
kimalive,10804
kimalive,13235
kimalive,24510
kimalive,1547
kimalive,16503
kimalive,5554
kimalive,15552
kimalive,1000
kimalive,1001
kimsh4265,3109
kimsh4265,12015
kimsh4265,1516
kimsh4265,2571
kimsh4265,14676
kimsh4265,16932
kimsh4265,17616
kimsh4265,20209
kimsh4265,22955
kimsh4265,2146
kimsh4265,2573
kimsh4265,4781
kimsh4265,5427
kimsh4265,17471
kimsh4265,19538
kimsh4265,23061
kimsh4265,1405
kimsh4265,2096
kimsh4265,2110
kimsh4265,2344
kimsh4265,13023
kimsh4265,16234
kimsh4265,1325
kimsh4265,1389
kimsh4265,1926
kimsh4265,2178
kimsh4265,2667
kimsh4265,9205
kimsh4265,20207
kimsh4265,1012
kimsh4265,1260
kimsh4265,1535
kimsh4265,2644
kimsh4265,4358
kimsh4265,11725
kimsh4265,20438
kimsh4265,1003
kimsh4265,2606
kimsh4265,7795
kimsh4265,11726
kimsh4265,10773
kimsh4265,1316
kimsh4265,4396
kimsh4265,4673
kimsh4265,1032
kimsh4265,1110
kimsh4265,1157
kimsh4265,2748
kimsh4265,20205
kimsh4265,2750
kimsh4265,2908
kimsh4265,3109
kimsh4265,12015
kimsh4265,1516
kimsh4265,2571
kimsh4265,14676
kimsh4265,16932
kimsh4265,17616
kimsh4265,20209
kimsh4265,22955
kimsh4265,2146
kimsh4265,2573
kimsh4265,4781
kimsh4265,5427
kimsh4265,17471
kimsh4265,19538
kimsh4265,23061
kimsh4265,1405
kimsh4265,2096
kimsh4265,2110
kimsh4265,2344
kimsh4265,13023
kimsh4265,16234
kimsh4265,1325
kimsh4265,1389
kimsh4265,1926
kimsh4265,2178
kimsh4265,2667
kimsh4265,9205
kimsh4265,20207
kimsh4265,1012
kimsh4265,1260
kimsh4265,1535
kimsh4265,2644
kimsh4265,4358
kimsh4265,11725
kimsh4265,20438
kimsh4265,1003
kimsh4265,2606
kimsh4265,7795
kimsh4265,11726
kimsh4265,10773
kimsh4265,1316
kimsh4265,4396
kimsh4265,4673
kimsh4265,1032
kimsh4265,1110
kimsh4265,1157
kimsh4265,2748
kimsh4265,20205
kimsh4265,2750
kimsh4265,2908
kimsh4265,10804
kimsh4265,13235
kimsh4265,24510
kimsh4265,1547
kimsh4265,16503
kimsh4265,5554
kimsh4265,15552
kimsh4265,1000
kimsh4265,1001
kjy951207,3109
kjy951207,12015
kjy951207,1516
kjy951207,2571
kjy951207,14676
kjy951207,16932
kjy951207,17616
kjy951207,20209
kjy951207,22955
kjy951207,2146
kjy951207,2573
kjy951207,4781
kjy951207,5427
kjy951207,17471
kjy951207,19538
kjy951207,23061
kjy951207,1405
kjy951207,2096
kjy951207,2110
kjy951207,2344
kjy951207,13023
kjy951207,16234
kjy951207,1325
kjy951207,1389
kjy951207,1926
kjy951207,2178
kjy951207,2667
kjy951207,9205
kjy951207,20207
kjy951207,1012
kjy951207,1260
kjy951207,1535
kjy951207,2644
kjy951207,4358
kjy951207,11725
kjy951207,20438
kjy951207,1003
kjy951207,2606
kjy951207,7795
kjy951207,11726
kjy951207,10773
kjy951207,1316
kjy951207,4396
kjy951207,4673
kjy951207,1032
kjy951207,1110
kjy951207,1157
kjy951207,2748
kjy951207,20205
kjy951207,2750
kjy951207,2908
kjy951207,3109
kjy951207,12015
kjy951207,1516
kjy951207,2571
kjy951207,14676
kjy951207,16932
kjy951207,17616
kjy951207,20209
kjy951207,22955
kjy951207,2146
kjy951207,2573
kjy951207,4781
kjy951207,5427
kjy951207,17471
kjy951207,19538
kjy951207,23061
kjy951207,1405
kjy951207,2096
kjy951207,2110
kjy951207,2344
kjy951207,13023
kjy951207,16234
kjy951207,1325
kjy951207,1389
kjy951207,1926
kjy951207,2178
kjy951207,2667
kjy951207,9205
kjy951207,20207
kjy951207,1012
kjy951207,1260
kjy951207,1535
kjy951207,2644
kjy951207,4358
kjy951207,11725
kjy951207,20438
kjy951207,1003
kjy951207,2606
kjy951207,7795
kjy951207,11726
kjy951207,10773
kjy951207,1316
kjy951207,4396
kjy951207,4673
kjy951207,1032
kjy951207,1110
kjy951207,1157
kjy951207,2748
kjy951207,20205
kjy951207,2750
kjy951207,2908
kjy951207,10804
kjy951207,13235
kjy951207,24510
kjy951207,1547
kjy951207,16503
kjy951207,5554
kjy951207,15552
kjy951207,1000
kjy951207,1001
kms5486,3109
kms5486,12015
kms5486,1516
kms5486,2571
kms5486,14676
kms5486,16932
kms5486,17616
kms5486,20209
kms5486,22955
kms5486,2146
kms5486,2573
kms5486,4781
kms5486,5427
kms5486,17471
kms5486,19538
kms5486,23061
kms5486,1405
kms5486,2096
kms5486,2110
kms5486,2344
kms5486,13023
kms5486,16234
kms5486,1325
kms5486,1389
kms5486,1926
kms5486,2178
kms5486,2667
kms5486,9205
kms5486,20207
kms5486,1012
kms5486,1260
kms5486,1535
kms5486,2644
kms5486,4358
kms5486,11725
kms5486,20438
kms5486,1003
kms5486,2606
kms5486,7795
kms5486,11726
kms5486,10773
kms5486,1316
kms5486,4396
kms5486,4673
kms5486,1032
kms5486,1110
kms5486,1157
kms5486,2748
kms5486,20205
kms5486,2750
kms5486,2908
kms5486,3109
kms5486,12015
kms5486,1516
kms5486,2571
kms5486,14676
kms5486,16932
kms5486,17616
kms5486,20209
kms5486,22955
kms5486,2146
kms5486,2573
kms5486,4781
kms5486,5427
kms5486,17471
kms5486,19538
kms5486,23061
kms5486,1405
kms5486,2096
kms5486,2110
kms5486,2344
kms5486,13023
kms5486,16234
kms5486,1325
kms5486,1389
kms5486,1926
kms5486,2178
kms5486,2667
kms5486,9205
kms5486,20207
kms5486,1012
kms5486,1260
kms5486,1535
kms5486,2644
kms5486,4358
kms5486,11725
kms5486,20438
kms5486,1003
kms5486,2606
kms5486,7795
kms5486,11726
kms5486,10773
kms5486,1316
kms5486,4396
kms5486,4673
kms5486,1032
kms5486,1110
kms5486,1157
kms5486,2748
kms5486,20205
kms5486,2750
kms5486,2908
kms5486,10804
kms5486,13235
kms5486,24510
kms5486,1547
kms5486,16503
kms5486,5554
kms5486,15552
kms5486,1000
kms5486,1001
kny26023,3109
kny26023,12015
kny26023,1516
kny26023,2571
kny26023,14676
kny26023,16932
kny26023,17616
kny26023,20209
kny26023,22955
kny26023,2146
kny26023,2573
kny26023,4781
kny26023,5427
kny26023,17471
kny26023,19538
kny26023,23061
kny26023,1405
kny26023,2096
kny26023,2110
kny26023,2344
kny26023,13023
kny26023,16234
kny26023,1325
kny26023,1389
kny26023,1926
kny26023,2178
kny26023,2667
kny26023,9205
kny26023,20207
kny26023,1012
kny26023,1260
kny26023,1535
kny26023,2644
kny26023,4358
kny26023,11725
kny26023,20438
kny26023,1003
kny26023,2606
kny26023,7795
kny26023,11726
kny26023,10773
kny26023,1316
kny26023,4396
kny26023,4673
kny26023,1032
kny26023,1110
kny26023,1157
kny26023,2748
kny26023,20205
kny26023,2750
kny26023,2908
kny26023,3109
kny26023,12015
kny26023,1516
kny26023,2571
kny26023,14676
kny26023,16932
kny26023,17616
kny26023,20209
kny26023,22955
kny26023,2146
kny26023,2573
kny26023,4781
kny26023,5427
kny26023,17471
kny26023,19538
kny26023,23061
kny26023,1405
kny26023,2096
kny26023,2110
kny26023,2344
kny26023,13023
kny26023,16234
kny26023,1325
kny26023,1389
kny26023,1926
kny26023,2178
kny26023,2667
kny26023,9205
kny26023,20207
kny26023,1012
kny26023,1260
kny26023,1535
kny26023,2644
kny26023,4358
kny26023,11725
kny26023,20438
kny26023,1003
kny26023,2606
kny26023,7795
kny26023,11726
kny26023,10773
kny26023,1316
kny26023,4396
kny26023,4673
kny26023,1032
kny26023,1110
kny26023,1157
kny26023,2748
kny26023,20205
kny26023,2750
kny26023,2908
kny26023,10804
kny26023,13235
kny26023,24510
kny26023,1547
kny26023,16503
kny26023,5554
kny26023,15552
kny26023,1000
kny26023,1001
ljkean14,3109
ljkean14,12015
ljkean14,1516
ljkean14,2571
ljkean14,14676
ljkean14,16932
ljkean14,17616
ljkean14,20209
ljkean14,22955
ljkean14,2146
ljkean14,2573
ljkean14,4781
ljkean14,5427
ljkean14,17471
ljkean14,19538
ljkean14,23061
ljkean14,1405
ljkean14,2096
ljkean14,2110
ljkean14,2344
ljkean14,13023
ljkean14,16234
ljkean14,1325
ljkean14,1389
ljkean14,1926
ljkean14,2178
ljkean14,2667
ljkean14,9205
ljkean14,20207
ljkean14,1012
ljkean14,1260
ljkean14,1535
ljkean14,2644
ljkean14,4358
ljkean14,11725
ljkean14,20438
ljkean14,1003
ljkean14,2606
ljkean14,7795
ljkean14,11726
ljkean14,10773
ljkean14,1316
ljkean14,4396
ljkean14,4673
ljkean14,1032
ljkean14,1110
ljkean14,1157
ljkean14,2748
ljkean14,20205
ljkean14,2750
ljkean14,2908
ljkean14,3109
ljkean14,12015
ljkean14,1516
ljkean14,2571
ljkean14,14676
ljkean14,16932
ljkean14,17616
ljkean14,20209
ljkean14,22955
ljkean14,2146
ljkean14,2573
ljkean14,4781
ljkean14,5427
ljkean14,17471
ljkean14,19538
ljkean14,23061
ljkean14,1405
ljkean14,2096
ljkean14,2110
ljkean14,2344
ljkean14,13023
ljkean14,16234
ljkean14,1325
ljkean14,1389
ljkean14,1926
ljkean14,2178
ljkean14,2667
ljkean14,9205
ljkean14,20207
ljkean14,1012
ljkean14,1260
ljkean14,1535
ljkean14,2644
ljkean14,4358
ljkean14,11725
ljkean14,20438
ljkean14,1003
ljkean14,2606
ljkean14,7795
ljkean14,11726
ljkean14,10773
ljkean14,1316
ljkean14,4396
ljkean14,4673
ljkean14,1032
ljkean14,1110
ljkean14,1157
ljkean14,2748
ljkean14,20205
ljkean14,2750
ljkean14,2908
ljkean14,10804
ljkean14,13235
ljkean14,24510
ljkean14,1547
ljkean14,16503
ljkean14,5554
ljkean14,15552
ljkean14,1000
ljkean14,1001
loiivsy,3109
loiivsy,12015
loiivsy,1516
loiivsy,2571
loiivsy,14676
loiivsy,16932
loiivsy,17616
loiivsy,20209
loiivsy,22955
loiivsy,2146
loiivsy,2573
loiivsy,4781
loiivsy,5427
loiivsy,17471
loiivsy,19538
loiivsy,23061
loiivsy,1405
loiivsy,2096
loiivsy,2110
loiivsy,2344
loiivsy,13023
loiivsy,16234
loiivsy,1325
loiivsy,1389
loiivsy,1926
loiivsy,2178
loiivsy,2667
loiivsy,9205
loiivsy,20207
loiivsy,1012
loiivsy,1260
loiivsy,1535
loiivsy,2644
loiivsy,4358
loiivsy,11725
loiivsy,20438
loiivsy,1003
loiivsy,2606
loiivsy,7795
loiivsy,11726
loiivsy,10773
loiivsy,1316
loiivsy,4396
loiivsy,4673
loiivsy,1032
loiivsy,1110
loiivsy,1157
loiivsy,2748
loiivsy,20205
loiivsy,2750
loiivsy,2908
loiivsy,3109
loiivsy,12015
loiivsy,1516
loiivsy,2571
loiivsy,14676
loiivsy,16932
loiivsy,17616
loiivsy,20209
loiivsy,22955
loiivsy,2146
loiivsy,2573
loiivsy,4781
loiivsy,5427
loiivsy,17471
loiivsy,19538
loiivsy,23061
loiivsy,1405
loiivsy,2096
loiivsy,2110
loiivsy,2344
loiivsy,13023
loiivsy,16234
loiivsy,1325
loiivsy,1389
loiivsy,1926
loiivsy,2178
loiivsy,2667
loiivsy,9205
loiivsy,20207
loiivsy,1012
loiivsy,1260
loiivsy,1535
loiivsy,2644
loiivsy,4358
loiivsy,11725
loiivsy,20438
loiivsy,1003
loiivsy,2606
loiivsy,7795
loiivsy,11726
loiivsy,10773
loiivsy,1316
loiivsy,4396
loiivsy,4673
loiivsy,1032
loiivsy,1110
loiivsy,1157
loiivsy,2748
loiivsy,20205
loiivsy,2750
loiivsy,2908
loiivsy,10804
loiivsy,13235
loiivsy,24510
loiivsy,1547
loiivsy,16503
loiivsy,5554
loiivsy,15552
loiivsy,1000
loiivsy,1001
minkwns,3109
minkwns,12015
minkwns,1516
minkwns,2571
minkwns,14676
minkwns,16932
minkwns,17616
minkwns,20209
minkwns,22955
minkwns,2146
minkwns,2573
minkwns,4781
minkwns,5427
minkwns,17471
minkwns,19538
minkwns,23061
minkwns,1405
minkwns,2096
minkwns,2110
minkwns,2344
minkwns,13023
minkwns,16234
minkwns,1325
minkwns,1389
minkwns,1926
minkwns,2178
minkwns,2667
minkwns,9205
minkwns,20207
minkwns,1012
minkwns,1260
minkwns,1535
minkwns,2644
minkwns,4358
minkwns,11725
minkwns,20438
minkwns,1003
minkwns,2606
minkwns,7795
minkwns,11726
minkwns,10773
minkwns,1316
minkwns,4396
minkwns,4673
minkwns,1032
minkwns,1110
minkwns,1157
minkwns,2748
minkwns,20205
minkwns,2750
minkwns,2908
minkwns,3109
minkwns,12015
minkwns,1516
minkwns,2571
minkwns,14676
minkwns,16932
minkwns,17616
minkwns,20209
minkwns,22955
minkwns,2146
minkwns,2573
minkwns,4781
minkwns,5427
minkwns,17471
minkwns,19538
minkwns,23061
minkwns,1405
minkwns,2096
minkwns,2110
minkwns,2344
minkwns,13023
minkwns,16234
minkwns,1325
minkwns,1389
minkwns,1926
minkwns,2178
minkwns,2667
minkwns,9205
minkwns,20207
minkwns,1012
minkwns,1260
minkwns,1535
minkwns,2644
minkwns,4358
minkwns,11725
minkwns,20438
minkwns,1003
minkwns,2606
minkwns,7795
minkwns,11726
minkwns,10773
minkwns,1316
minkwns,4396
minkwns,4673
minkwns,1032
minkwns,1110
minkwns,1157
minkwns,2748
minkwns,20205
minkwns,2750
minkwns,2908
minkwns,10804
minkwns,13235
minkwns,24510
minkwns,1547
minkwns,16503
minkwns,5554
minkwns,15552
minkwns,1000
minkwns,1001
python1seung,3109
python1seung,12015
python1seung,1516
python1seung,2571
python1seung,14676
python1seung,16932
python1seung,17616
python1seung,20209
python1seung,22955
python1seung,2146
python1seung,2573
python1seung,4781
python1seung,5427
python1seung,17471
python1seung,19538
python1seung,23061
python1seung,1405
python1seung,2096
python1seung,2110
python1seung,2344
python1seung,13023
python1seung,16234
python1seung,1325
python1seung,1389
python1seung,1926
python1seung,2178
python1seung,2667
python1seung,9205
python1seung,20207
python1seung,1012
python1seung,1260
python1seung,1535
python1seung,2644
python1seung,4358
python1seung,11725
python1seung,20438
python1seung,1003
python1seung,2606
python1seung,7795
python1seung,11726
python1seung,10773
python1seung,1316
python1seung,4396
python1seung,4673
python1seung,1032
python1seung,1110
python1seung,1157
python1seung,2748
python1seung,20205
python1seung,2750
python1seung,2908
python1seung,3109
python1seung,12015
python1seung,1516
python1seung,2571
python1seung,14676
python1seung,16932
python1seung,17616
python1seung,20209
python1seung,22955
python1seung,2146
python1seung,2573
python1seung,4781
python1seung,5427
python1seung,17471
python1seung,19538
python1seung,23061
python1seung,1405
python1seung,2096
python1seung,2110
python1seung,2344
python1seung,13023
python1seung,16234
python1seung,1325
python1seung,1389
python1seung,1926
python1seung,2178
python1seung,2667
python1seung,9205
python1seung,20207
python1seung,1012
python1seung,1260
python1seung,1535
python1seung,2644
python1seung,4358
python1seung,11725
python1seung,20438
python1seung,1003
python1seung,2606
python1seung,7795
python1seung,11726
python1seung,10773
python1seung,1316
python1seung,4396
python1seung,4673
python1seung,1032
python1seung,1110
python1seung,1157
python1seung,2748
python1seung,20205
python1seung,2750
python1seung,2908
python1seung,10804
python1seung,13235
python1seung,24510
python1seung,1547
python1seung,16503
python1seung,5554
python1seung,15552
python1seung,1000
python1seung,1001
jeahun00,14003
jeahun00,1167
jeahun00,1300
jeahun00,12015
jeahun00,1937
jeahun00,7579
jeahun00,1520
jeahun00,2206
jeahun00,14226
jeahun00,2110
jeahun00,2294
jeahun00,2470
jeahun00,5430
jeahun00,7576
jeahun00,9251
jeahun00,12865
jeahun00,13549
jeahun00,14502
jeahun00,14699
jeahun00,1149
jeahun00,1697
jeahun00,2667
jeahun00,10844
jeahun00,11052
jeahun00,1260
jeahun00,1654
jeahun00,4358
jeahun00,11053
jeahun00,11724
jeahun00,18111
jeahun00,1003
jeahun00,1904
jeahun00,1972
jeahun00,2606
jeahun00,9095
jeahun00,11726
jeahun00,14425
jeahun00,14501
jeahun00,1764
jeahun00,1920
jeahun00,10773
jeahun00,10816
jeahun00,15624
jeahun00,23305
jeahun00,1181
jeahun00,1157
jeahun00,1259
jeahun00,1152
jeahun00,2577
jeahun00,2675
jeahun00,2908
jeahun00,2920
jeahun00,8958
jeahun00,23303
jeahun00,2562
jeahun00,14003
jeahun00,1167
jeahun00,1300
jeahun00,12015
jeahun00,1937
jeahun00,7579
jeahun00,1520
jeahun00,2206
jeahun00,14226
jeahun00,2110
jeahun00,2294
jeahun00,2470
jeahun00,5430
jeahun00,7576
jeahun00,9251
jeahun00,12865
jeahun00,13549
jeahun00,14502
jeahun00,14699
jeahun00,1149
jeahun00,1697
jeahun00,2667
jeahun00,10844
jeahun00,11052
jeahun00,1260
jeahun00,1654
jeahun00,4358
jeahun00,11053
jeahun00,11724
jeahun00,18111
jeahun00,1003
jeahun00,1904
jeahun00,1972
jeahun00,2606
jeahun00,9095
jeahun00,11726
jeahun00,14425
jeahun00,14501
jeahun00,1764
jeahun00,1920
jeahun00,10773
jeahun00,10816
jeahun00,15624
jeahun00,23305
jeahun00,1181
jeahun00,1157
jeahun00,1259
jeahun00,1152
jeahun00,2577
jeahun00,2675
jeahun00,2908
jeahun00,2920
jeahun00,8958
jeahun00,23303
jeahun00,2562
jeahun00,2742
jeahun00,10818
jeahun00,2439
jeahun00,11720
jeahun00,1000
jeahun00,1001
jeahun00,1008
jeahun00,1330
jeahun00,2438
jeahun00,2475
jeahun00,2557
jeahun00,2739
jeahun00,2741
jeahun00,2753
jeahun00,9498
jeahun00,10171
jeahun00,10172
jeahun00,10809
jeahun00,10869
jeahun00,10871
jeahun00,10950
jeahun00,10951
jeahun00,10952
jeahun00,10998
jeahun00,11654
kimalive,14003
kimalive,1167
kimalive,1300
kimalive,12015
kimalive,1937
kimalive,7579
kimalive,1520
kimalive,2206
kimalive,14226
kimalive,2110
kimalive,2294
kimalive,2470
kimalive,5430
kimalive,7576
kimalive,9251
kimalive,12865
kimalive,13549
kimalive,14502
kimalive,14699
kimalive,1149
kimalive,1697
kimalive,2667
kimalive,10844
kimalive,11052
kimalive,1260
kimalive,1654
kimalive,4358
kimalive,11053
kimalive,11724
kimalive,18111
kimalive,1003
kimalive,1904
kimalive,1972
kimalive,2606
kimalive,9095
kimalive,11726
kimalive,14425
kimalive,14501
kimalive,1764
kimalive,1920
kimalive,10773
kimalive,10816
kimalive,15624
kimalive,23305
kimalive,1181
kimalive,1157
kimalive,1259
kimalive,1152
kimalive,2577
kimalive,2675
kimalive,2908
kimalive,2920
kimalive,8958
kimalive,23303
kimalive,2562
kimalive,14003
kimalive,1167
kimalive,1300
kimalive,12015
kimalive,1937
kimalive,7579
kimalive,1520
kimalive,2206
kimalive,14226
kimalive,2110
kimalive,2294
kimalive,2470
kimalive,5430
kimalive,7576
kimalive,9251
kimalive,12865
kimalive,13549
kimalive,14502
kimalive,14699
kimalive,1149
kimalive,1697
kimalive,2667
kimalive,10844
kimalive,11052
kimalive,1260
kimalive,1654
kimalive,4358
kimalive,11053
kimalive,11724
kimalive,18111
kimalive,1003
kimalive,1904
kimalive,1972
kimalive,2606
kimalive,9095
kimalive,11726
kimalive,14425
kimalive,14501
kimalive,1764
kimalive,1920
kimalive,10773
kimalive,10816
kimalive,15624
kimalive,23305
kimalive,1181
kimalive,1157
kimalive,1259
kimalive,1152
kimalive,2577
kimalive,2675
kimalive,2908
kimalive,2920
kimalive,8958
kimalive,23303
kimalive,2562
kimalive,2742
kimalive,10818
kimalive,2439
kimalive,11720
kimalive,1000
kimalive,1001
kimalive,1008
kimalive,1330
kimalive,2438
kimalive,2475
kimalive,2557
kimalive,2739
kimalive,2741
kimalive,2753
kimalive,9498
kimalive,10171
kimalive,10172
kimalive,10809
kimalive,10869
kimalive,10871
kimalive,10950
kimalive,10951
kimalive,10952
kimalive,10998
kimalive,11654
kimsh4265,14003
kimsh4265,1167
kimsh4265,1300
kimsh4265,12015
kimsh4265,1937
kimsh4265,7579
kimsh4265,1520
kimsh4265,2206
kimsh4265,14226
kimsh4265,2110
kimsh4265,2294
kimsh4265,2470
kimsh4265,5430
kimsh4265,7576
kimsh4265,9251
kimsh4265,12865
kimsh4265,13549
kimsh4265,14502
kimsh4265,14699
kimsh4265,1149
kimsh4265,1697
kimsh4265,2667
kimsh4265,10844
kimsh4265,11052
kimsh4265,1260
kimsh4265,1654
kimsh4265,4358
kimsh4265,11053
kimsh4265,11724
kimsh4265,18111
kimsh4265,1003
kimsh4265,1904
kimsh4265,1972
kimsh4265,2606
kimsh4265,9095
kimsh4265,11726
kimsh4265,14425
kimsh4265,14501
kimsh4265,1764
kimsh4265,1920
kimsh4265,10773
kimsh4265,10816
kimsh4265,15624
kimsh4265,23305
kimsh4265,1181
kimsh4265,1157
kimsh4265,1259
kimsh4265,1152
kimsh4265,2577
kimsh4265,2675
kimsh4265,2908
kimsh4265,2920
kimsh4265,8958
kimsh4265,23303
kimsh4265,2562
kimsh4265,14003
kimsh4265,1167
kimsh4265,1300
kimsh4265,12015
kimsh4265,1937
kimsh4265,7579
kimsh4265,1520
kimsh4265,2206
kimsh4265,14226
kimsh4265,2110
kimsh4265,2294
kimsh4265,2470
kimsh4265,5430
kimsh4265,7576
kimsh4265,9251
kimsh4265,12865
kimsh4265,13549
kimsh4265,14502
kimsh4265,14699
kimsh4265,1149
kimsh4265,1697
kimsh4265,2667
kimsh4265,10844
kimsh4265,11052
kimsh4265,1260
kimsh4265,1654
kimsh4265,4358
kimsh4265,11053
kimsh4265,11724
kimsh4265,18111
kimsh4265,1003
kimsh4265,1904
kimsh4265,1972
kimsh4265,2606
kimsh4265,9095
kimsh4265,11726
kimsh4265,14425
kimsh4265,14501
kimsh4265,1764
kimsh4265,1920
kimsh4265,10773
kimsh4265,10816
kimsh4265,15624
kimsh4265,23305
kimsh4265,1181
kimsh4265,1157
kimsh4265,1259
kimsh4265,1152
kimsh4265,2577
kimsh4265,2675
kimsh4265,2908
kimsh4265,2920
kimsh4265,8958
kimsh4265,23303
kimsh4265,2562
kimsh4265,2742
kimsh4265,10818
kimsh4265,2439
kimsh4265,11720
kimsh4265,1000
kimsh4265,1001
kimsh4265,1008
kimsh4265,1330
kimsh4265,2438
kimsh4265,2475
kimsh4265,2557
kimsh4265,2739
kimsh4265,2741
kimsh4265,2753
kimsh4265,9498
kimsh4265,10171
kimsh4265,10172
kimsh4265,10809
kimsh4265,10869
kimsh4265,10871
kimsh4265,10950
kimsh4265,10951
kimsh4265,10952
kimsh4265,10998
kimsh4265,11654
kjy951207,14003
kjy951207,1167
kjy951207,1300
kjy951207,12015
kjy951207,1937
kjy951207,7579
kjy951207,1520
kjy951207,2206
kjy951207,14226
kjy951207,2110
kjy951207,2294
kjy951207,2470
kjy951207,5430
kjy951207,7576
kjy951207,9251
kjy951207,12865
kjy951207,13549
kjy951207,14502
kjy951207,14699
kjy951207,1149
kjy951207,1697
kjy951207,2667
kjy951207,10844
kjy951207,11052
kjy951207,1260
kjy951207,1654
kjy951207,4358
kjy951207,11053
kjy951207,11724
kjy951207,18111
kjy951207,1003
kjy951207,1904
kjy951207,1972
kjy951207,2606
kjy951207,9095
kjy951207,11726
kjy951207,14425
kjy951207,14501
kjy951207,1764
kjy951207,1920
kjy951207,10773
kjy951207,10816
kjy951207,15624
kjy951207,23305
kjy951207,1181
kjy951207,1157
kjy951207,1259
kjy951207,1152
kjy951207,2577
kjy951207,2675
kjy951207,2908
kjy951207,2920
kjy951207,8958
kjy951207,23303
kjy951207,2562
kjy951207,14003
kjy951207,1167
kjy951207,1300
kjy951207,12015
kjy951207,1937
kjy951207,7579
kjy951207,1520
kjy951207,2206
kjy951207,14226
kjy951207,2110
kjy951207,2294
kjy951207,2470
kjy951207,5430
kjy951207,7576
kjy951207,9251
kjy951207,12865
kjy951207,13549
kjy951207,14502
kjy951207,14699
kjy951207,1149
kjy951207,1697
kjy951207,2667
kjy951207,10844
kjy951207,11052
kjy951207,1260
kjy951207,1654
kjy951207,4358
kjy951207,11053
kjy951207,11724
kjy951207,18111
kjy951207,1003
kjy951207,1904
kjy951207,1972
kjy951207,2606
kjy951207,9095
kjy951207,11726
kjy951207,14425
kjy951207,14501
kjy951207,1764
kjy951207,1920
kjy951207,10773
kjy951207,10816
kjy951207,15624
kjy951207,23305
kjy951207,1181
kjy951207,1157
kjy951207,1259
kjy951207,1152
kjy951207,2577
kjy951207,2675
kjy951207,2908
kjy951207,2920
kjy951207,8958
